price,bedrooms,bathrooms,sqft_living,sqft_total,floors,condition,grade,built,renovated,living_area_sqft
660000,4,2.25,2010,15375,1,4,8,1957,0,1930
1190000,2,1.75,2080,8112,1,4,8,1939,1984,2030
1680000,4,4.25,5584,68257,2,3,11,1998,0,5030
6885000,6,7.75,9890,31374,2,3,13,2001,0,4540
368000,3,2.5,2080,4307,2,3,7,2004,0,2080
811500,5,4.25,3970,4500,2,3,9,2004,0,3480
275000,2,1,770,8149,1,5,6,1948,0,770
650000,4,2.5,2500,6005,2,3,9,2001,0,2680
485000,3,2,2410,50654,1.5,3,7,1995,0,1900
425000,3,2.5,1340,10018,1,4,7,1976,0,2520
530000,3,2.5,2640,13775,1,3,8,1978,0,2120
657000,4,1.75,2740,8520,1,3,8,1954,0,2740
315000,4,2.75,1580,3770,1,3,7,2002,0,1740
273000,4,1.5,2180,22870,1,4,6,1954,1975,2420
550000,3,2.75,1960,13252,1,5,8,1975,0,2040
347000,2,2.25,1560,1705,2,3,8,2006,0,1560
525000,5,2.75,2440,8000,1,4,7,1972,0,1780
490000,3,1.5,990,1343,2,3,8,2007,0,1350
500000,3,2.25,2210,7916,2,3,8,1978,0,1450
585000,3,2.75,3080,7282,2,3,9,2008,0,3080
926500,4,2.75,2900,17802,1,3,9,1981,0,2900
465000,1,1,1020,3200,1,3,7,1927,0,1670
200000,4,2,1900,8160,1,3,7,1975,0,1280
1680000,6,4.75,5770,16747,2,3,12,1998,0,4470
220500,2,1,990,57499,1,2,6,1949,0,2090
329000,2,1,990,57499,1,2,6,1949,0,2090
715000,3,4,2080,2250,3,3,8,1997,0,2080
780000,3,4,2080,2250,3,3,8,1997,0,2080
410000,2,1,1480,4080,1,3,7,1949,0,1310
778100,2,1,1480,4080,1,3,7,1949,0,1310
406000,3,1,1090,11292,1,4,7,1952,0,1570
665000,4,2.5,2800,5900,1,3,8,1963,0,2580
305000,2,1,1000,8212,1,4,7,1947,0,1620
265000,3,2.5,1640,7668,2,3,7,1991,0,1850
485000,4,1,1620,4080,1.5,3,7,1923,0,1760
600000,3,2.5,2460,108900,1,4,9,1977,0,2870
510000,2,1.5,1860,5100,1,3,7,1940,0,1710
195000,2,1,1080,3899,1,4,8,1972,0,1090
432500,3,1.75,1980,5100,1,3,7,1965,0,1400
490000,3,1.75,1510,8433,1,4,7,1967,0,1950
270000,3,2.5,1690,7165,2,4,7,1992,0,1410
370000,2,1.5,1010,2102,2,3,7,1984,0,1480
327500,3,2.5,2090,12027,2,3,8,1991,0,2090
826000,2,1,1060,6120,1,3,7,1908,0,1730
510000,3,1.75,1750,7020,2,3,7,1934,1978,1170
587750,2,1,890,4730,1,3,7,1941,0,1330
449228,5,2.5,3020,24750,1,3,8,1965,0,2930
565000,3,2.5,2030,217805,1,3,9,1999,0,1870
660000,4,2.5,3170,186436,2,3,9,2000,0,3250
400000,5,2.75,2470,19200,1,5,8,1977,0,2140
612500,4,2,2060,5000,1,3,7,1949,2013,1280
560000,4,1.75,2120,6250,1,5,7,1917,0,1410
727000,3,2.25,2180,4200,1.5,5,8,1939,0,1850
224000,4,3,2300,7609,2,4,7,1976,0,940
1080000,4,2.5,4200,35267,2,3,11,1990,0,3540
439000,3,2.25,1480,7565,1,3,7,1977,0,1660
335000,3,1.5,2240,87625,1.5,2,7,1980,0,1920
779000,4,1.5,2740,4912,1,4,8,1937,0,2160
452000,5,1.75,1830,47916,1.5,3,6,1948,0,2010
775000,4,3,2000,5304,1.5,4,7,1947,0,1670
235000,3,1.75,1380,8362,1,3,7,1967,0,1380
370000,3,1.75,1620,37913,2,4,7,1953,1975,2190
790000,4,3,3180,12070,2,4,9,1976,0,3110
903000,2,1.5,1140,7800,1,4,6,1947,0,2020
209950,3,1,970,9583,1,4,6,1967,0,970
309000,3,2.5,1780,7859,2,3,7,1988,0,1670
440000,3,1.75,2240,8153,1,3,7,1948,0,1710
571500,4,2.25,2810,25990,2,3,8,1959,0,2020
514000,2,1,920,4000,1,4,7,1906,0,1300
323000,3,1.75,1830,12500,1,3,7,1947,0,1830
290000,2,1.75,1560,7575,1,3,8,2002,0,2050
2575000,4,4.25,5540,15408,2,3,11,2006,0,3570
1362500,3,2,2310,21318,1,3,10,1979,1996,2950
551000,4,1.5,1470,5100,1.5,3,7,1946,0,1470
960000,4,2.5,3430,43560,1.5,5,10,1979,0,3700
720000,5,2.5,2900,9525,2,3,9,1989,0,2910
218000,3,1.75,1850,7684,1,3,8,1979,0,1940
334950,4,2.5,2190,7000,2,3,8,1997,0,2040
605000,4,2.25,2510,31584,2,4,9,1979,0,2510
825000,4,3.25,3200,4477,2,3,9,2006,0,1830
268500,4,1.75,1670,8000,1,4,8,1974,0,1720
230000,3,1.75,1010,9600,1,5,7,1969,0,1320
1335000,4,4,5050,202554,2,3,10,2000,0,3370
245500,2,1.5,1430,9782,1,3,7,1955,0,1430
440000,3,2.25,1880,7989,1,3,7,1982,0,1820
571500,4,2.75,2180,5799,2,4,8,1993,0,2060
182500,3,2.25,1830,4744,2,3,7,1997,0,1670
217000,2,1,970,5600,1,3,6,1951,0,1020
335000,2,1.5,1170,5248,1,5,6,1941,0,1170
501000,2,1,1010,4320,1,5,7,1924,0,1680
339950,3,2.5,2140,7641,1,3,8,1979,0,2090
340000,3,1.75,2230,10403,1,3,8,1968,0,1730
582500,2,1,1140,23779,1.5,3,6,1966,0,2940
298800,2,1,860,8189,1,3,6,1948,0,1180
317500,6,1.75,2540,8400,1,3,8,1977,0,1900
598000,4,2.5,2420,5118,1.5,5,7,1926,0,1740
375000,2,2.25,1640,2240,2,3,8,1980,0,1640
465000,4,2.25,2550,7650,2,4,9,1996,0,2550
551870,3,2.5,2507,18400,2,3,8,2006,0,1520
295000,3,2.5,1920,7229,2,3,8,1993,0,2310
263500,4,1.75,2210,6375,1,3,8,1977,0,2070
1095000,4,4,3530,8400,2,5,8,1958,0,2340
300000,2,1,1100,4010,1.5,5,6,1920,0,980
780000,4,1,3390,4500,1.5,3,8,1924,2014,2030
325000,3,1.5,1590,7936,1,3,7,1956,0,1590
370000,2,1,820,6550,1,3,7,1949,2012,1640
715000,4,2.5,2370,10000,1,5,8,1974,0,2480
356000,4,2,1600,12500,1,5,7,1938,0,1260
329950,4,1.75,1740,7208,1.5,3,8,1976,0,
490000,3,2.25,1470,2500,2,3,8,1984,0,1640
429000,3,3.25,1410,1246,3,3,8,2005,0,1410
510000,4,2.5,1620,8125,2,4,7,1983,0,1480
550000,3,2.5,2360,4080,2,3,7,2003,0,2290
467500,3,1,1830,6453,1,4,7,1956,0,1670
615000,5,2,2130,4180,1.5,5,7,1926,0,1710
325000,2,1,990,15120,1,4,6,1953,0,1300
219950,2,1,1010,4120,2,3,6,1907,1953,1200
950000,3,1,1720,9830,1,4,7,1946,0,3200
925000,3,1,1630,3200,1.5,4,8,1912,0,1710
251200,4,1.5,1310,8250,1,3,7,1953,0,1260
215000,3,1.5,1610,5304,1,4,6,1968,0,1060
245000,3,2,1850,8208,1,4,7,1970,0,1790
259000,3,1.75,1270,4815,1.5,3,6,1922,0,1270
349950,4,1.5,1420,6720,1.5,3,7,1925,0,1560
1565000,5,4.5,5220,67319,2,3,11,2001,0,4190
600000,2,1,1410,4500,1,3,7,1939,0,1300
405000,2,1.5,1170,1274,3,3,8,2001,0,1290
625000,3,2.5,1860,10027,2,3,8,1993,0,1530
430000,4,1,1620,37075,1.5,3,7,1943,0,2190
533000,3,3,1280,1085,3,3,8,2004,0,1300
,4,2.5,2750,9949,2,3,10,1999,0,2750
230000,3,1.75,1420,3000,1,3,5,1931,2014,1960
275000,4,1.75,2000,8700,1,5,7,1975,0,1490
403000,2,1,1100,3598,1,4,7,1926,0,1240
550388,3,3,1720,70567,1,5,7,1966,0,2740
415500,3,1.5,1240,12400,1,3,7,1958,0,1640
913000,3,1.75,2170,4000,1,4,7,1925,0,1890
334998,2,1,1800,5182,1,3,6,1942,0,1570
201500,3,1,1160,8320,1,4,7,1959,0,1480
820000,3,2.5,3030,46538,2,3,10,1997,0,3370
371000,3,1,890,7200,1,3,7,1951,0,1630
229950,4,2.5,2150,7670,1,5,7,1976,0,1610
344900,4,2.5,2150,7670,1,5,7,1976,0,1610
840000,3,2.5,2060,9715,2,3,8,1924,2006,1240
285000,3,1.5,1380,12196,1,4,7,1967,0,1600
475000,4,2.25,1800,7200,1,3,7,1979,0,2260
420000,2,1,1460,7832,1,3,6,1924,0,1460
685000,3,2,2210,5000,1.5,3,7,1909,0,1920
879000,4,3,3590,89640,2,3,10,2005,0,2790
197200,3,1,1140,8775,1,3,6,1942,0,1300
529950,3,1,1240,5000,1.5,5,7,1909,0,1240
1090000,4,2.5,4340,141570,2.5,3,11,1992,0,2720
792000,3,1.5,1570,1050,2,3,8,1915,0,2070
262000,3,2.5,1680,10300,2,4,7,1994,0,1680
353900,3,1.75,1560,5760,1,5,6,1927,0,1320
380000,1,1.5,1200,44866,1.5,3,7,1983,0,1480
305000,3,2.5,1690,5175,2,3,7,2002,0,1830
440000,4,2,2310,5004,1,3,7,1994,0,1630
1008000,4,3.5,2650,3060,2,3,9,2001,0,1470
549900,5,3,3610,7555,2,3,8,2003,0,3610
678500,4,3,2620,214750,2,3,8,1992,0,2060
270000,3,2.25,1760,8287,1,3,7,1986,0,1290
430000,3,1,940,12521,1.5,4,7,1949,0,1920
1925000,5,4.25,4830,8050,2.5,4,11,1914,0,4470
790500,4,2.75,3350,5416,2,3,9,2014,0,3625
447450,3,2.25,1570,7200,2,3,8,1991,0,1620
375000,3,2,2240,5200,1,3,7,1954,0,1470
565000,4,2,1950,9940,1,4,7,1963,0,1920
400000,2,1,1010,3916,1,4,6,1918,0,1580
246000,3,1.5,1630,10200,1,4,8,1976,0,1960
329922,3,1.75,1420,6289,1,3,7,1967,0,1460
1249000,5,3.25,3950,44431,1,3,10,1969,0,3860
375000,3,1,1210,7425,1,4,6,1910,0,1260
385000,3,1.75,1890,9920,1,3,7,1944,0,1380
591500,4,2.5,1690,4080,1.5,4,7,1912,0,1600
255000,4,2,2560,12155,1,4,7,1960,0,1790
275000,3,1.5,1350,7800,1,3,7,1959,0,1510
800000,4,2.75,3120,5000,2,3,9,2010,0,3200
327000,2,1,1140,7435,1,3,7,1952,1990,1320
355000,4,1.5,2230,11536,1,4,7,1954,0,2170
310000,2,1,1050,8220,1,4,6,1947,0,1340
869000,5,3.25,4180,49222,2,4,8,1979,0,3170
272000,3,2,1200,5700,1,5,7,1942,0,1190
665000,5,2.25,3320,60984,2,3,9,2000,0,1580
225000,3,2.5,1590,8449,2,3,7,1989,0,1750
375000,3,2.5,2750,37096,2,3,9,1989,0,2700
375500,3,1.5,1530,7200,1,3,8,1975,0,2150
550000,3,1.75,1570,6500,1,3,7,1948,0,1570
248000,3,1,1470,7680,1,3,7,1946,0,1470
546940,3,1,1470,7680,1,3,7,1946,0,1470
680000,4,3,3150,6175,2,3,9,2001,0,3150
350000,4,2.5,2380,6124,2,3,8,1997,0,2170
593000,2,2.5,2000,2500,3,3,8,1994,0,1970
390000,2,1,1140,8147,1,3,7,1958,0,1260
297000,3,1,1340,18000,1,4,7,1924,0,1660
355000,2,1,1450,9150,1,4,7,1965,0,1440
309900,3,2.5,2020,26670,2,3,7,1987,0,1680
257000,3,2.25,1810,12000,2,3,7,1992,0,1720
1698000,4,3,3600,9687,2,4,9,1959,1995,2620
300000,3,2,1260,2550,2,3,7,1987,0,1590
500000,3,2,1560,1156,3,3,8,2014,0,1560
900000,8,4,4020,7500,1,3,8,1968,0,1560
695000,4,3,3150,9130,2,3,9,2001,0,2970
213400,4,2.5,1680,6655,2,3,7,2001,0,1680
425000,2,1,1320,8830,1,3,7,1939,0,1620
420000,3,3,2700,47050,2,4,9,1986,0,2260
411000,1,1,1080,5000,1.5,3,7,1948,0,1620
762500,4,2.25,3130,41382,2,3,9,1986,0,3130
569950,5,4.5,4850,40902,2,3,10,2001,0,1640
258000,4,1,1220,8500,1.5,5,6,1916,0,1460
499000,3,2.25,1780,3665,2,3,8,2004,0,1770
310000,3,1,1250,10723,1,4,7,1961,0,1520
398500,2,2.5,1780,1311,3,3,8,2005,0,1390
250600,4,2.5,1930,8660,1,3,7,1981,0,1830
352000,4,2.5,2470,6116,1,3,7,1985,0,1670
600000,2,1,1180,2160,1,3,7,1909,0,2700
645000,3,1,2270,4182,1,4,7,1946,0,1860
291500,4,2.5,1770,5000,2,3,7,2004,0,2080
350000,4,1.75,2250,13515,1,4,8,1940,0,2150
279000,3,2.5,1540,7280,1,3,7,1974,0,1220
320000,2,1,820,5400,1,3,6,1940,0,1370
495000,2,2,1580,5203,1,3,8,2004,0,1560
490000,4,2.5,2430,42646,1,3,7,1989,0,2000
770000,5,1.5,2160,5000,1.5,4,8,1926,0,1450
215000,3,1.75,1770,29004,1,3,8,1959,0,2300
665000,3,3.5,3580,95832,1.5,3,9,2005,0,2880
423500,3,2.25,1890,7498,1,3,7,1987,0,1660
850000,3,3,1910,4800,1.5,3,9,1900,1991,1280
155000,2,1,910,6232,1,3,6,1943,0,1070
505000,3,2.25,1460,7210,1,3,7,1963,0,1850
780000,3,3.5,3310,5558,2,3,9,2005,0,3310
165000,3,1.5,1630,22764,1,3,7,1970,0,1620
707000,2,2.5,2130,5001,1,5,8,1972,0,1750
497000,3,2.5,1220,1475,3,3,8,2000,0,1220
349170,4,1.75,1670,8856,1,3,7,1955,0,1660
287000,4,1.5,1300,10050,1.5,3,7,1963,0,1730
2375000,4,2.5,3220,20251,1,3,10,1969,0,4200
645000,4,2.5,2430,14400,1,5,8,1963,0,2140
238000,5,2.25,2240,9652,2,3,7,1990,0,2180
328000,5,2.25,2240,9652,2,3,7,1990,0,2180
365000,2,1.5,790,1123,2,3,8,2003,0,1370
380000,3,1,1380,8147,1,4,7,1948,0,1360
525000,4,1.5,1680,10500,2,3,7,1962,0,1830
402000,4,2.25,2000,3672,2,5,7,1926,0,2000
308000,2,1,1680,9250,1,3,7,1969,0,1590
405000,3,2.5,1960,6997,2,3,7,2006,0,2320
808000,3,1.75,2590,32380,1,3,8,1951,1994,2340
875000,4,3.5,3790,6874,2.5,3,9,2010,0,3370
860000,3,2.5,2370,55321,3,4,8,1982,0,2590
367500,4,2.25,1930,7925,1,3,8,1960,0,1930
604000,6,3.5,2580,13572,1,3,8,1987,0,2020
230000,2,0.75,890,19703,1,3,6,1934,0,1270
435000,4,2.75,2160,8148,1,3,7,1978,0,2060
347500,4,2.5,1970,7098,2,3,7,2007,0,1970
525000,4,1.75,1570,16697,1,3,7,1981,0,1560
280000,2,1.5,1480,15641,1,4,7,1940,0,1520
490000,2,1.5,1480,15641,1,4,7,1940,0,1520
265000,4,1.75,1430,5490,1,5,6,1942,0,1030
645000,4,2.25,2720,18295,1,4,8,1979,0,2720
390000,3,2.25,2420,31497,1,4,8,1964,0,2040
267500,3,2.5,1400,7629,1,3,7,1988,0,1530
1275000,4,3.5,5844,10766,2,3,11,2007,0,3413
404000,4,1.75,1840,10720,1,3,7,1958,0,1840
380000,3,2.25,2530,12042,2,3,8,1989,0,2480
812500,4,2.75,2810,10300,1,4,9,1978,0,2710
265000,3,1,1020,8610,1,5,7,1959,0,1070
480000,5,2.75,2550,7725,1,5,8,1967,0,2450
264000,1,1,710,4725,1,3,6,1939,0,900
1350000,5,3,5530,38816,1.5,3,10,1969,1994,3800
550000,4,1.75,2150,9000,1,4,7,1966,0,2040
615000,2,1.5,880,2400,1.5,3,7,1929,0,1220
464000,3,1.75,1630,28600,1,3,8,1967,0,2260
365000,3,1,1380,30940,2,3,8,1976,0,2350
490000,4,2.25,2800,10800,1,3,8,1977,0,2260
280927,4,2.25,2070,7350,2,4,8,1977,0,2080
282613,2,1,830,6017,1,4,6,1954,0,1340
675000,3,2.25,2770,15886,2,3,10,1982,0,3290
575550,4,2.5,2060,7475,1,3,8,1985,0,2280
259900,3,2,1490,7770,1,4,7,1990,0,1540
450000,4,2.25,2120,8267,2,3,8,1996,0,2150
487500,4,2.5,2810,6296,2,3,9,2013,0,2850
275000,4,2.25,2400,17842,2,4,7,1973,0,1610
305000,3,2.5,2460,5027,2,3,8,2002,0,2740
395000,3,1.75,2030,217800,1,4,8,1977,0,2570
215000,3,1,880,7648,1,4,6,1940,0,1020
410000,3,2,1320,6000,1.5,4,7,1920,0,1620
440000,4,2.5,2160,7826,1,4,7,1976,0,2190
1160000,4,3.5,4190,15724,2,3,11,1994,0,3300
500000,4,2,2280,7200,1,4,7,1956,0,1100
961000,5,2.75,2590,6120,2,3,8,1909,0,1390
825000,4,2.25,2770,9340,2,4,9,1979,0,3010
734000,3,1.75,2145,3840,1.5,5,8,1910,0,1140
490000,4,4.25,4480,5715,2,3,7,2003,0,2190
175000,4,2.5,1780,6000,2,3,7,1991,0,1630
190000,1,1,720,4800,1,3,6,1914,0,1240
305000,4,2.25,2050,12581,2,4,7,1978,0,1620
1300000,3,1,2040,7936,1,5,8,1940,0,2300
417000,2,1,920,6600,1,3,6,1919,2003,1510
275000,2,1,680,4190,1,2,5,1906,0,1070
661000,3,2.5,1940,8196,2,3,8,1991,0,2070
435000,4,2.75,2230,9640,1,3,8,1998,0,2100
788000,5,2.25,2910,9454,1,3,8,1972,0,2400
1795000,5,3.25,5270,17232,2,3,10,1977,2003,3550
408000,5,3.25,2820,6589,1.5,3,7,1906,2014,1560
570000,2,1,1790,3760,1.5,4,8,1912,0,1458
1540000,5,3.25,2920,6960,2,3,9,1953,2008,2470
400000,2,1,840,5510,1,3,7,1955,0,1630
247000,3,1.75,1820,8740,1,4,8,1987,0,2210
453000,3,1.75,1550,7200,1,3,7,1949,0,1560
235000,2,1,1270,3008,1,4,6,1923,0,1270
675000,4,1.75,2460,5750,1.5,5,7,1919,0,1760
516200,3,2,2110,5150,1,5,6,1919,0,1170
650000,1,1,920,91476,1.5,3,6,1996,2002,1746
257100,3,1.5,1500,10227,1,4,7,1945,0,1490
457000,2,2,1440,9985,1,3,8,2006,0,1510
540000,3,1.75,1610,3478,1.5,4,7,1929,0,1610
268000,3,1.75,1970,10270,1,4,8,1966,0,1970
300000,3,1,1150,7314,1,3,7,1960,0,1350
380000,2,2.5,2110,114127,1,4,8,1975,0,1960
725000,3,2.5,3580,54450,1.5,3,9,1990,0,3090
249000,3,1,1000,19204,1,3,7,1968,2010,2450
274000,5,1,1680,9383,1,3,7,1929,0,1680
1780000,4,3.25,3950,10912,2,3,10,2003,0,3000
396500,3,1.75,2390,7149,1,3,8,1955,0,1710
460000,2,1.5,1820,7800,1,4,7,1956,0,1400
277000,3,1,1100,8536,1,4,7,1957,0,1570
449500,6,4,2280,5275,1,3,7,1998,0,1760
785950,4,3,2530,4560,1.5,3,7,1925,2014,1640
545000,3,2.5,1940,9775,1,3,8,1975,0,2830
244000,3,2,1360,9688,1,4,7,1983,0,1390
165000,3,2.5,1660,2415,2,3,7,1983,0,1740
435000,2,1,800,5000,1,3,7,1906,0,1410
642000,3,2.5,2670,10082,1,3,10,1987,0,2740
340000,3,2.5,1720,4120,2,3,7,1999,0,1720
730000,4,2.5,3550,35689,2,4,9,1991,0,3350
563250,3,1.75,1370,2800,1,5,7,1982,0,2270
675000,5,2.5,2820,67518,2,3,8,1979,0,2820
620000,3,1.5,1620,6630,1,3,8,1954,0,1880
275000,2,2,1290,9041,1,3,7,1956,0,1290
270000,3,1,1830,8209,1,3,7,1942,0,2150
325000,4,2.5,2040,5472,2,3,8,2003,0,2420
476100,4,2.5,1850,1836,2,3,7,2005,0,1770
700000,2,1,1300,12000,1,4,8,1959,0,2420
220000,4,2,1620,5200,1.5,4,7,1978,0,1500
236000,3,1.75,1560,10919,1,3,7,1975,0,1730
790000,3,2.5,2600,4750,1,4,9,1951,0,2380
350000,3,1,2010,6000,1,3,7,1967,0,2460
130000,2,1,780,5300,1,3,6,1941,0,780
283200,4,2.5,1982,6406,2,3,8,2004,0,2340
273000,3,1,1500,6250,1,3,6,1945,0,1210
599000,5,2.25,2460,8710,1,4,8,1976,0,2460
460000,4,2.5,2680,11998,1,3,8,1960,0,2680
1157200,4,4.25,5860,52889,2,4,10,1996,0,3320
385000,4,1.75,1720,8750,1,3,7,1971,0,1790
264250,3,1,1420,7420,1.5,3,6,1944,0,1290
608000,3,2.5,1760,1472,3,3,8,2006,0,1760
450000,3,2.5,2790,48994,2,4,9,1984,0,2550
1755000,3,2,2360,4800,2,3,9,1909,2014,2260
339950,5,2,1890,6050,2,4,7,1944,0,1170
760000,6,3.75,3810,6150,2,4,8,1977,0,1830
350000,2,1,1160,5395,1,3,7,1940,0,1664
541500,3,1.75,2320,55847,1,4,8,1960,0,2400
730000,6,2.75,3280,16449,1,4,7,1963,0,2550
215000,3,1,980,5600,1,2,6,1949,0,1840
420000,3,2,1640,9972,1,4,7,1977,0,1680
655000,4,2.25,2060,8470,1,3,8,1983,0,2180
240000,3,2.5,1500,10652,2,4,7,1981,0,1610
730000,4,2,2360,6000,1,5,7,1939,0,1720
390000,4,1.5,1940,12100,1,3,7,1962,0,1380
473000,3,1,1280,10000,1,4,7,1954,0,1240
698000,4,3.5,3630,5670,2,3,10,1970,2008,1620
511000,3,2.5,1820,4883,2,3,9,2005,0,2720
358000,2,1.5,960,1808,2,3,7,1993,0,1290
499990,3,1.75,1630,8400,1,4,7,1955,0,1630
322000,4,2.25,1940,10200,1,3,7,1960,0,1940
201000,3,1,980,9682,1,3,7,1969,0,1580
765000,4,2.5,3140,16200,1,3,9,1988,0,2530
920000,4,2.75,2880,5750,1.5,5,9,1928,0,1640
360000,4,2,1650,7552,1,4,7,1977,0,1410
297300,3,1.75,1980,9220,2,3,8,1987,0,2080
399000,3,1,860,9403,1,4,6,1942,1990,2136
400000,3,1,1430,10005,1.5,4,7,1950,0,1720
230000,3,1.75,1260,10164,1,4,6,1964,0,1190
290000,3,1,960,4560,1,4,7,1968,0,970
323800,3,2.5,2060,7658,2,3,8,2003,0,2250
574500,4,1.5,1430,6380,1.5,4,9,1930,0,1220
505000,3,2.25,1670,1596,2,3,8,2002,0,1670
372500,2,1,880,10950,1,4,7,1944,0,1450
425000,3,1.5,1300,19163,1,3,7,1964,0,1590
446250,3,2.5,2380,214315,1.5,3,9,2000,0,2400
330000,2,0.75,520,6862,1,4,4,1924,1980,1170
608095,3,2.5,2680,17707,2,3,9,1983,0,2840
550000,3,2.5,2140,10136,1,3,8,1958,0,1980
265000,4,2.5,1820,16103,2,3,7,2004,0,2120
399888,4,2.25,1820,8255,1.5,4,7,1930,0,1550
430000,2,1,1050,2570,1,5,7,1927,0,1080
554990,3,2.5,2100,6092,2,3,8,2013,0,2250
359950,3,2.5,2210,6280,2,3,8,2003,0,2250
405000,2,1,860,2599,1,4,6,1901,0,1300
280000,2,1,870,4025,1,3,7,1981,0,1370
479950,4,2.25,2570,11070,2,4,8,1966,0,2210
575000,5,1.75,2980,53578,1,4,9,1976,0,2860
392000,4,2.25,2360,7733,2,3,8,1983,0,2160
760500,4,2.25,2310,36136,2,4,9,1977,0,3930
435000,3,2.5,2300,9521,2,3,8,2003,0,3020
1565000,4,2.75,2810,8570,2,3,10,1993,0,2810
261000,4,1.5,2040,10488,1,3,7,1961,0,1960
1482500,3,2.25,3290,5000,2,3,9,1939,0,2340
853800,7,4,2960,2665,2,3,9,1927,2013,1970
657500,3,2.5,2670,10496,2,3,9,1989,0,2490
331950,4,2.5,2530,9933,2,3,8,1990,0,2140
514000,3,1.75,1720,5899,1,3,8,1986,0,1900
496000,3,3.5,3090,27598,2,4,9,1995,0,2180
1093000,4,2.5,3930,21894,2,3,11,1987,0,3930
195700,3,1,1120,5200,1,5,7,1976,0,1690
1395710,4,2.25,3960,8640,2,3,9,1925,0,3850
1175000,4,3.25,4060,20822,2,3,10,1991,0,4170
643403,3,2.5,2350,9648,1,4,9,1966,0,2320
357000,4,2.5,2380,7066,2,4,7,1997,0,2310
865000,3,1.75,1480,8163,1,3,7,1953,0,2170
905000,3,2.5,2930,9280,2,4,10,1988,0,2730
265000,3,1.5,1290,7100,1,3,6,1954,0,1300
535000,2,2.5,2730,7246,2,3,9,1998,0,3220
450000,3,1,1290,5440,1,4,6,1929,0,1220
460500,4,2.5,2170,7533,2,3,8,1991,0,2170
315000,4,1.75,1850,8580,1,3,7,1960,0,2210
607500,4,2.5,2110,13939,1,3,8,1978,0,2140
432000,2,1,960,3235,1,4,7,1916,0,1290
1695000,3,4,3910,5350,2,5,10,1933,0,2890
479000,4,2.5,2590,6139,2,3,8,2001,0,2410
475000,5,2.75,3080,6600,2,3,9,2002,0,3080
415000,3,1,1630,8146,1,3,7,1952,0,1480
450000,2,1,910,5000,1,4,6,1914,0,1480
1140000,3,2.5,2780,33503,1.5,4,8,1969,0,3150
430000,5,3,3880,8432,2,3,7,2004,0,2620
296000,3,1.75,1360,10742,1,5,7,1971,0,1830
303000,4,2.25,2560,8927,1,3,7,1976,0,1920
641000,4,2.5,2600,6015,2,3,8,2004,0,2910
280000,3,2.25,1220,5739,1,3,7,1984,0,1870
260750,3,2,1560,9635,1,3,7,1966,0,1570
601000,4,2.5,2080,5191,2,3,8,2001,0,2170
255000,3,1.5,1490,6604,1,4,6,1918,0,1330
555000,4,2.75,2020,10720,1,4,8,1976,0,2190
865000,3,1.5,1530,10827,1,4,8,1955,0,2050
1388000,4,2.5,3450,17400,1.5,4,9,1964,0,3770
315000,3,2.25,1400,31626,1,2,7,1987,0,1680
200000,2,1,1730,9610,1,3,7,1962,0,1310
357000,3,1,1370,6450,1,3,7,1948,0,1550
390000,2,1.5,1050,934,2,3,8,2007,0,1470
462000,5,1.75,2840,10220,1,4,7,1954,0,2000
174500,2,1,1010,5200,1,3,7,1955,0,1580
305000,2,1,1210,7140,1.5,3,6,1921,0,1150
449000,5,1.75,1720,14040,1,4,8,1956,0,1750
260000,3,2,2710,5000,2,3,6,1951,0,850
751000,4,2.5,3110,6142,2,3,9,2004,0,3200
370037,2,1,1250,9270,1,4,7,1948,0,1130
229950,3,1.75,1900,8910,2,4,7,1988,0,1610
349000,3,1.75,1740,7682,1,3,8,1978,0,2010
348000,4,2.5,2070,3808,2,3,8,2003,0,1900
1220000,3,3.25,3030,5600,2,3,9,1905,2005,2040
510000,4,3,3610,18948,2,3,10,1993,0,3568
265000,3,1.5,1520,6805,1,4,7,1981,0,1440
1250000,3,2.75,2780,4815,3,3,10,1974,0,2820
937500,4,4,5545,871200,2,3,11,2003,0,3420
485000,3,1.75,2590,8384,1,4,8,1971,0,2590
489000,4,1,1150,5217,1.5,3,7,1951,0,1220
400000,2,1,920,5120,1,5,7,1952,0,1190
638000,3,2.5,2110,3600,2,3,9,2005,0,2540
440000,3,1.75,1170,8740,1,4,7,1968,0,1870
305000,6,2,1900,8240,1,2,7,1964,0,1900
649950,6,2,1900,8240,1,2,7,1964,0,1900
680000,4,2.5,3290,6012,2,3,9,2005,0,3210
629000,4,2.5,2660,22050,2,3,9,1996,0,3060
555000,3,2.5,2160,7584,2,3,8,1988,0,2160
669000,4,2.75,2700,35362,2,5,8,1976,0,2810
272000,3,2.5,1980,6608,2,3,8,1994,0,2150
270000,4,2.25,2600,9900,1,3,7,1965,0,1770
215000,3,1,1280,9775,1,3,6,1964,0,1230
690000,3,1.5,1710,17707,1,4,7,1947,0,2590
256000,4,1.75,1270,6825,1,3,7,1950,0,1800
255000,3,2.25,1890,7314,1,3,7,1981,0,1520
550000,7,4,3440,8100,2,3,7,1970,0,1420
410000,3,1,1190,5280,1,4,7,1957,0,1280
410000,2,1,1030,4366,1,3,7,1912,0,1890
259000,3,1.75,1240,4000,1,3,7,1986,0,1570
292000,3,1,1730,21183,1,3,7,1955,0,1610
1648000,4,3.5,4610,12500,2,3,11,2003,0,2340
518000,5,1,1590,5000,1.5,3,7,1929,0,1590
